learning_rate,sequence_size,batch_size,hidden_layers,train_score_MAE,train_score_MSE,train_score_RMSE,test_score_MAE,test_score_MSE,test_score_RMSE,epoches_stopped,exec_time,try
0.01,5,32,3,732.2734668360966,1073579.584474337,1036.1368560544197,980.404275504753,1278538.9624623752,1130.7249720698553,5,24882.647705078125,2
0.01,5,32,3,647.846009981065,884347.49435257,940.3975193249768,314.6518278060837,241022.28243043978,490.9402024996932,0,33305.002197265625,3
0.01,5,32,3,917.6875685209004,1394976.428129761,1181.0912022912376,1644.352489807153,3074388.3076028177,1753.393369327835,5,25553.56298828125,4
0.01,5,64,0,766.7665713663139,974003.1802344618,986.9159945174978,245.25662837547526,113424.56575219172,336.7856376869295,0,8394.79248046875,1
0.01,5,64,0,805.9986820784851,1256490.4119802518,1120.9328311635143,665.4617709026853,594581.6699553925,771.0912202556792,7,7439.57666015625,2
0.01,5,64,0,562.5577703247741,620746.8293438293,787.874881782526,502.1130837489306,449738.45468574297,670.6254205484183,0,8362.15234375,3
0.01,5,64,0,666.9730306418413,858491.5471210531,926.5481893140006,630.0247717526141,631594.2782443746,794.7290596450935,0,8845.587158203125,4
0.01,5,64,1,778.6671571273488,1111301.9028080453,1054.1830499529221,571.3494501313568,481933.642664041,694.2144068398761,6,11831.516845703125,1
0.01,5,64,1,791.1947321675486,1119985.6648437178,1058.2937516794275,958.3184066926093,1150333.776986368,1072.5361425081992,6,12175.83740234375,2
0.01,5,64,1,477.5002889229116,507892.44532415573,712.6657318295554,530.0417618466017,431522.04509317013,656.9033757663071,0,14304.225341796875,3
0.01,5,64,1,549.327658661229,587699.060147807,766.6153273629526,442.1899063900309,226122.4853440637,475.52338043892615,0,14620.142333984375,4
0.01,5,64,2,560.2178230954925,644596.1018362631,802.8674248194799,390.83912983953184,285696.34253996983,534.505699258642,0,19591.298828125,1
0.01,5,64,2,654.3956872461671,901170.9573385207,949.3002461489835,616.7153772946768,604798.2389832604,777.6877515965263,5,15795.54052734375,2
0.01,5,64,2,738.8601910941035,1031142.2865241056,1015.4517647451826,663.8628846734197,527858.0890435178,726.5384291580989,6,16739.65283203125,3
0.01,5,64,2,587.8609582048218,755574.3911376124,869.237821966815,304.7674896780538,121509.61638376802,348.5822949946942,0,19924.809326171875,4
0.01,5,64,3,816.6535206508779,1199463.5245868624,1095.20022123211,1396.952350473859,2204036.999628793,1484.599945988411,5,19325.153564453125,1
0.01,5,64,3,817.7594579367718,1181180.7536558728,1086.8213991525345,1568.2402275061786,2822711.1914586346,1680.092613952765,5,20190.276123046875,2
0.01,5,64,3,711.7715204728522,952883.6428240027,976.1575911829004,320.35279588896157,182660.4426738509,427.3879299580779,6,20677.308837890625,3
0.01,5,64,3,630.5483573991393,855310.3486682499,924.8299025595193,858.7856061569036,1393515.2426476143,1180.4724658574694,0,25177.742919921875,4
0.01,10,16,0,543.8525080884277,572268.1680705664,756.4840831574492,238.74984698920346,84135.42141027714,290.0610649678394,0,27315.351318359375,1
0.01,10,16,0,608.0289839386064,674207.1352479784,821.1011723581805,1477.4910503160388,3162909.7972007385,1778.4571395456057,0,26673.646484375,2
0.01,10,16,0,496.6811655900243,461626.50974696886,679.4310191233315,415.9342258966531,282537.7561502635,531.5428074485285,0,27563.734375,3
0.01,10,16,0,476.00002971772335,424872.84600366163,651.8227105614391,438.0207514834453,347723.20351085986,589.680594483878,0,27712.3935546875,4
0.01,10,16,1,572.0677682374246,620580.2777868124,787.7691779873165,207.44700689683302,61586.47936434158,248.16623332827047,0,47551.0400390625,1
0.01,10,16,1,558.3876206450144,606156.804839636,778.560726494495,810.2220751143833,1047098.9353143005,1023.2785228442452,8,42995.219970703125,2
0.01,10,16,1,780.832927907471,902993.2469424219,950.2595681930395,1042.9096952300865,1404124.3646199661,1184.9575370535292,5,30821.11669921875,3
0.01,10,16,1,687.3744863648882,850439.9614527932,922.193017460441,510.2730395538028,413147.73530273535,642.7656923815515,5,30966.76611328125,4
0.01,10,16,2,680.2821585354906,854679.9378850674,924.4890144750599,298.715341653311,151341.37039984766,389.0261821521113,0,66316.11181640625,1
0.01,10,16,2,649.6279095378134,909718.2178806075,953.7914960202819,546.0327572558181,364628.4774610438,603.8447461566954,0,65809.01977539062,2
0.01,10,16,2,838.4906627096786,1316070.1503023019,1147.2010069304777,1089.0082420262115,1604312.5538210552,1266.614603508524,7,54228.03076171875,3
0.01,10,16,2,694.5895135971417,1172829.6107642963,1082.972580799854,488.487705959333,287880.69885808224,536.5451508103323,9,66071.44555664062,4
0.01,10,16,3,694.9724250919743,1108332.5513382647,1052.773741759484,338.0717723732006,166829.52404047202,408.4477004960023,8,74642.53051757812,1
0.01,10,16,3,1209.0553483224724,2404207.9643814075,1550.5508583666024,1413.3249341222408,2232019.419639731,1493.994451007008,5,53577.201171875,2
0.01,10,16,3,684.6850601804636,879428.6668554997,937.7785809323541,854.3512365222529,1026506.9325023062,1013.1667841487433,7,67671.43530273438,3
0.01,10,16,3,720.9485274338463,1044566.432448328,1022.0403281907852,232.296026884417,91841.84670169165,303.05419763087207,0,82148.76977539062,4
0.01,10,32,0,495.9231505204086,515288.20844025956,717.8357809696167,342.2584035368282,150018.98857444743,387.32284798917743,0,16345.2939453125,1
0.01,10,32,0,609.9833654891504,685706.4436573439,828.0739361055532,623.0576204420585,627233.8158775852,791.9809441379163,5,11067.867431640625,2
0.01,10,32,0,609.8465295268193,735695.1014423519,857.7267055667277,277.3168564044506,106403.97803103366,326.1962262673093,8,15015.08203125,3
