learning_rate,sequence_size,batch_size,hidden_layers,train_score_MAE,train_score_MSE,train_score_RMSE,test_score_MAE,test_score_MSE,test_score_RMSE,epoches_stopped,exec_time,try
0.1,5,32,3,4443.979104815305,27994810.130819496,5291.012202860573,5381.840703322125,31794915.746787224,5638.69805423089,0,33332.9365234375,1
0.1,5,32,3,2587.1138151285236,8979432.167188646,2996.5700671248533,1411.236027250832,3216406.67946961,1793.4343253851282,0,33403.67333984375,2
0.1,5,32,3,2973.7442084123613,10438031.28588478,3230.7942190558624,2644.7045414455797,7977611.97939804,2824.466671674148,5,24370.780029296875,3
0.1,5,32,3,976.0653852354208,1775369.2297367358,1332.429821692961,2961.1745132296815,11407956.407491209,3377.566639977842,5,25204.483642578125,4
0.1,5,64,0,904.1582373705854,1663092.943973548,1289.6096091350855,2680.7512255223387,9872330.674553562,3142.026523528018,5,6840.235595703125,1
0.1,5,64,0,851.031656027488,1355602.3274228468,1164.3033657182507,2482.6172524692256,7966665.660305701,2822.5282390625785,0,8479.564697265625,2
0.1,5,64,0,801.4735626037801,1260249.0106295706,1122.6081287027857,2695.9581636687262,9554786.689560588,3091.08179923479,8,7827.968017578125,3
0.1,5,64,0,932.3162878778401,1558275.1431746758,1248.3089133602612,2324.0086331500715,7203008.397204604,2683.8420961756683,8,8316.182373046875,4
0.1,5,64,1,968.0649761692727,1665075.2298009945,1290.3779406828817,3121.26727181452,12402055.007523503,3521.6551517040257,8,13516.47607421875,1
0.1,5,64,1,879.170202250241,1501659.2449774966,1225.4220680963342,2651.975720233009,9439512.910395708,3072.3790310434856,7,13015.287841796875,2
0.1,5,64,1,1029.0939144925746,1708129.1119024192,1306.9541353476866,3299.783245852068,12325923.237291157,3510.8294229841413,0,14857.987060546875,3
0.1,5,64,1,1276.1113585809505,2430734.584202644,1559.081327000822,1814.22750388308,4950500.561682278,2224.9720361573713,0,14363.202880859375,4
0.1,5,64,2,1049.5307309781297,2083218.4700446099,1443.335882615204,2946.802277715186,11658872.987362413,3414.5091868909085,0,20413.37109375,1
0.1,5,64,2,1086.910279706185,2277630.4482558966,1509.1820460951344,2382.5658158823667,7480275.356214326,2735.00920587378,6,16853.168212890625,2
0.1,5,64,2,1048.7848425703294,1921239.032467636,1386.0876712775553,1901.466410190233,5328503.865679201,2308.35522952582,5,15374.01806640625,3
0.1,5,64,2,1047.3548556711232,2045967.183993493,1430.3730925858097,3066.6905392515446,11863881.665572667,3444.3985927259737,6,16941.38671875,4
0.1,5,64,3,2720.3989430472966,8889988.18028327,2981.6083210715774,1862.895615928707,4378559.190210645,2092.500702559176,0,25189.8720703125,1
0.1,5,64,3,2639.1339851921343,8849904.00795923,2974.8788223991965,1591.1483791661121,3591865.306026701,1895.2217036607356,5,19919.1611328125,2
0.1,5,64,3,2672.2873495181775,8832947.883380923,2972.0275711003965,1702.2637977104323,3882344.3833627743,1970.366560658898,8,23963.7939453125,3
0.1,5,64,3,1037.3628097676522,2267174.7005636506,1505.7140168583312,1752.34687524192,5291025.867317288,2300.22300382317,7,22673.55078125,4
0.1,10,16,0,2806.0696476033695,11643689.774553204,3412.285125037649,3083.567738675204,14576803.748605283,3817.9580600898803,0,27595.100830078125,1
0.1,10,16,0,1002.4238765395761,1760168.2044007105,1326.713309046348,1442.4799129652113,3039526.2052634214,1743.4237021629083,7,22143.564697265625,2
0.1,10,16,0,1292.0500148594863,2887613.0957683227,1699.2978243287205,1086.2194103573054,2238167.7367203273,1496.0507132849232,0,26019.3203125,3
0.1,10,16,0,2412.811838825627,8077616.769768353,2842.1148410590927,5837.090649426703,38894293.4397641,6236.5289576625955,6,19996.6162109375,4
0.1,10,16,1,13768.39526584176,198402638.30233762,14085.547142455547,14746.465960270694,220256239.24780843,14841.0322837668,0,46944.104248046875,1
0.1,10,16,1,13773.42016818551,198541033.2352632,14090.458943386591,14752.303746866484,220431273.89830992,14846.928096354139,0,46600.752685546875,2
0.1,10,16,1,13639.967717537085,194882180.4338838,13960.020789163738,14618.289202458194,216492360.13709196,14713.67935416196,0,47134.7333984375,3
0.1,10,16,1,13779.04370334176,198695975.48448604,14095.955997536528,14757.114397770694,220570406.27927727,14851.61291844348,5,30829.822998046875,4
0.1,10,16,2,13761.47339084176,198212079.99272963,14078.78119699037,14739.544085270694,220052140.77202442,14834.154535126847,0,65378.055908203125,1
0.1,10,16,2,13750.39135959176,197907192.64781955,14067.949127282895,14728.462054020694,219725575.40711364,14823.14323640953,0,64825.442626953125,2
0.1,10,16,2,16784.60766818551,290556984.68079567,17045.732154436653,17762.678362614446,318310723.54407746,17841.264628497538,0,65785.05395507812,3
0.1,10,16,2,2246.3185024002505,8803092.89946872,2967.0006571399203,3702.5097053335835,14908977.492908653,3861.2145100872926,0,65713.5380859375,4
0.1,10,16,3,13687.80200412301,196189853.80995774,14006.778852040099,14665.872698551944,217885802.9405174,14760.955353245852,0,81224.10986328125,1
0.1,10,16,3,12454.887453341762,163958151.58129382,12804.614464375481,13432.958147770692,183242345.5301452,13536.703643433479,0,80883.22021484375,2
0.1,10,16,3,14171.20727756051,209657045.80946782,14479.538867293662,15149.277971989444,232298604.00299072,15241.345216318365,0,83140.31640625,3
0.1,10,16,3,13220.36841037301,183612071.0118724,13550.353169267302,14198.439104801942,204393653.94315517,14296.630859861885,0,81421.28588867188,4
0.1,10,32,0,12033.033337523919,193710459.13966644,13917.990484968239,15381.110563502642,318309320.95900935,17841.225321121005,0,16764.359375,1
0.1,10,32,0,948.6020101695033,1821098.261994776,1349.4807379117258,3119.135758237284,12625851.324290892,3553.287396804668,7,13663.134765625,2
0.1,10,32,0,1339.9810397464503,2935560.395008445,1713.3477157332788,2119.4596636793426,6071741.3257859,2464.0903647768073,8,14899.43212890625,3
0.1,10,32,0,889.8994129737979,1399715.8818638832,1183.0958887021302,3004.92547540739,10743387.138627117,3277.7106551108377,0,17129.320068359375,4
0.1,10,32,1,1555.336783053428,4360691.363888979,2088.2268468461416,4523.807315486204,31975089.412913255,5654.65201519185,0,29904.7099609375,1
0.1,10,32,1,969.4273506578868,2003010.039300768,1415.2773718606427,3232.816477161828,13130335.860659631,3623.5805304504593,0,32305.9033203125,2
0.1,10,32,1,1029.4458216807207,2170112.987948113,1473.1303363749296,3081.3545124905236,11868224.581754668,3445.0289667511747,5,20159.1923828125,3
0.1,10,32,1,41307.4500480127,1839633796.9964721,42890.95239087694,50920.64207047793,2640682928.7231145,51387.57562605104,7,24813.110595703125,4
0.1,10,32,2,15434.61059787301,247061134.41385767,15718.17846997093,16412.681292301946,272174088.1330643,16497.69948002037,0,41047.284423828125,1
0.1,10,32,2,13775.51294162301,198598686.91070685,14092.5046358235,14753.583636051944,220466211.03636587,14848.104627741746,0,40444.18212890625,2
0.1,10,32,2,13776.30200412301,198620427.0146875,14093.275950420028,14754.372698551944,220489494.65816113,14848.88866744448,0,41024.60205078125,3
0.1,10,32,2,2660.73163901853,8834874.092369528,2972.3516098149507,1645.4131417137717,3695446.001935825,1922.3542862687475,0,41007.069091796875,4
0.1,10,32,3,6707.541933322229,53825048.89315992,7336.555655970989,7685.612627751163,61866622.39423428,7865.533827670839,0,50283.889404296875,1
0.1,10,32,3,13629.74731662301,194603942.02087596,13950.051685240309,14607.818011051944,216186327.97439975,14703.276096652737,0,51834.776123046875,2
0.1,10,32,3,13719.68823459176,197063775.3602794,14037.94056691648,14697.758929020694,218822098.46599367,14792.636629958624,0,52083.3193359375,3
0.1,10,32,3,2827.8549003716366,9337782.956648257,3055.7786170873464,2193.52079875102,5646975.944821544,2376.3366648733813,0,50646.666259765625,4
0.1,10,64,0,1512.220247061098,3826112.253147345,1956.0450539666374,1611.494236465091,4155434.448083192,2038.4882751890411,0,11800.041748046875,1
0.1,10,64,0,10337.563704521315,240915700.62474573,15521.459358731245,11650.077556336228,302448561.91844624,17391.048327183908,0,11926.105224609375,2
0.1,10,64,0,1710.0120560872035,4745360.303700528,2178.384792386443,1300.6628634388196,3028768.3171996903,1740.335690951516,0,12504.119384765625,3
0.1,10,64,0,2649.6418984288816,10687753.243868679,3269.212939511386,5818.154750164468,36044686.317484036,6003.7227049126805,0,12065.058349609375,4
0.1,10,64,1,19072.206325330284,388876523.70596737,19719.952426564505,23595.62294972157,560602734.8149508,23677.0508048395,0,21363.21142578125,1
0.1,10,64,1,13776.24292209176,198618799.15436712,14093.218197216955,14754.313616520694,220487751.2250341,14848.829961482961,5,15731.001953125,2
0.1,10,64,1,13776.26245334176,198619337.2892378,14093.237289183695,14754.333147770694,220488327.56579122,14848.84936841206,5,15480.171142578125,3
0.1,10,64,1,1922.48548480208,6131848.851375329,2476.2570244979274,1222.5731344947214,3180521.223400386,1783.401587809203,5,15210.884521484375,4
0.1,10,64,2,13788.96313693551,198969434.4976502,14105.652572555806,14767.033831364444,220863269.10704815,14861.469278205575,5,21487.4599609375,1
0.1,10,64,2,2674.1179437684777,8834846.542687932,2972.3469754872044,1689.8127679643715,3814737.3460915852,1953.1352605724944,7,25256.960693359375,2
0.1,10,64,2,1373.6009027463097,3310009.245614396,1819.3430807888863,1420.1762348717612,2999936.7652009726,1732.0325531585636,0,29734.6396484375,3
0.1,10,64,2,13775.82837131051,198607377.42168742,14092.812970506897,14753.899065739444,220475518.57241338,14848.418049489763,5,21514.46435546875,4
0.1,10,64,3,13737.42065646676,197550656.39860347,14055.271480786256,14715.491350895694,219343666.62867212,14810.255454537984,0,36235.572021484375,1
0.1,10,64,3,13772.27221896676,198509412.17920744,14089.336825387043,14750.342913395694,220370596.9931487,14844.884539569472,5,26631.51318359375,2
0.1,10,64,3,8463.027651095666,80456767.12909365,8969.769625196272,9441.0983455246,91932318.90025347,9588.1342762945,0,35942.87841796875,3
0.1,10,64,3,13711.32983615426,196834495.98169783,14029.771772259797,14689.400530583194,218576468.87828395,14784.33187121704,0,36057.1103515625,4
0.1,15,16,0,1382.7373452154548,3520559.6002384312,1876.3154319672456,2451.6618538275798,8621114.795812514,2936.1734955231295,5,22481.4326171875,1
0.1,15,16,0,4171.502247195465,32870799.697067898,5733.306175067567,8646.300331092307,244482333.92172167,15635.930862015273,0,34600.58984375,2
0.1,15,16,0,nan,nan,nan,nan,nan,nan,4,19371.953125,3
0.1,15,16,0,nan,nan,nan,nan,nan,nan,4,19294.33642578125,4
0.1,15,16,1,nan,nan,nan,nan,nan,nan,4,35358.811767578125,1
0.1,15,16,1,11431.821757949028,139527939.14032933,11812.194509926143,12393.281812108042,156384531.36476466,12505.380096772935,5,40804.166259765625,2
0.1,15,16,1,nan,nan,nan,nan,nan,nan,4,34930.954833984375,3
0.1,15,16,1,nan,nan,nan,nan,nan,nan,4,35193.805419921875,4
0.1,15,16,2,nan,nan,nan,nan,nan,nan,4,49561.5,1
0.1,15,16,2,nan,nan,nan,nan,nan,nan,0,89175.44482421875,2
0.1,15,16,2,13774.694316542778,198583593.94900846,14091.969129579034,14736.154370701792,219945342.92759022,14830.554370204447,0,94021.451171875,3
0.1,15,16,2,nan,nan,nan,nan,nan,nan,4,51222.954345703125,4
0.1,15,16,3,nan,nan,nan,nan,nan,nan,4,63022.446044921875,1
0.1,15,16,3,8039.655467665825,73477450.47358154,8571.898883770244,9001.115521824839,83811177.92767271,9154.844505925414,0,112270.93408203125,2
0.1,15,16,3,13767.270976699028,198379140.58067194,14084.713010234605,14728.731030858042,219726615.0697973,14823.178305268992,0,113219.01879882812,3
0.1,15,16,3,1968.1607959077041,5488045.830572111,2342.6578560626626,2033.7587257032462,6760345.836868098,2600.0665062394264,8,102133.55126953125,4
0.1,15,32,0,6983.441331751364,64557934.69881562,8034.795249339937,3170.196117823674,12993869.584659014,3604.7010395674997,0,21659.569091796875,1
0.1,15,32,0,nan,nan,nan,nan,nan,nan,4,12420.5830078125,2
0.1,15,32,0,nan,nan,nan,nan,nan,nan,4,12496.609619140625,3
0.1,15,32,0,1573.0056347674918,4561762.280428746,2135.8282422584325,3973.3930190753395,19375515.524206936,4401.762774640058,9,21341.7578125,4
0.1,15,32,1,nan,nan,nan,nan,nan,nan,4,22731.26123046875,1
0.1,15,32,1,nan,nan,nan,nan,nan,nan,4,22849.230712890625,2
0.1,15,32,1,nan,nan,nan,nan,nan,nan,4,22433.45458984375,3
0.1,15,32,1,nan,nan,nan,nan,nan,nan,4,22729.328857421875,4
0.1,15,32,2,13775.155254042778,198596292.70779487,14092.419689598904,14736.615308201792,219958928.03236407,14831.012373818723,5,36070.338623046875,1
0.1,15,32,2,nan,nan,nan,nan,nan,nan,4,32093.3974609375,2
0.1,15,32,2,nan,nan,nan,nan,nan,nan,4,32173.79052734375,3
0.1,15,32,2,nan,nan,nan,nan,nan,nan,4,32461.490234375,4
0.1,15,32,3,nan,nan,nan,nan,nan,nan,4,40650.18505859375,1
0.1,15,32,3,nan,nan,nan,nan,nan,nan,4,40625.03076171875,2
0.1,15,32,3,13773.410136855278,198548217.23284027,14090.713865267448,14734.870191014292,219907496.83647823,14829.278365331142,5,45724.708251953125,3
0.1,15,32,3,nan,nan,nan,nan,nan,nan,4,40016.1376953125,4
0.1,15,64,0,1725.4841188085472,4951041.025214536,2225.0934868482573,1234.4438469282945,2510174.339985927,1584.3529720317777,0,15440.165283203125,1
0.1,15,64,0,nan,nan,nan,nan,nan,nan,4,9610.556884765625,2
0.1,15,64,0,nan,nan,nan,nan,nan,nan,4,10016.391845703125,3
0.1,15,64,0,nan,nan,nan,nan,nan,nan,4,9673.095703125,4
0.1,15,64,1,nan,nan,nan,nan,nan,nan,4,17979.56884765625,1
0.1,15,64,1,nan,nan,nan,nan,nan,nan,4,17292.84423828125,2
0.1,15,64,1,2654.062305596753,10493247.198899083,3239.328201788001,3791.727998028525,22471344.336060867,4740.394955703677,5,20822.1474609375,3
0.1,15,64,1,nan,nan,nan,nan,nan,nan,4,17810.53076171875,4
0.1,15,64,2,nan,nan,nan,nan,nan,nan,4,24227.208251953125,1
0.1,15,64,2,nan,nan,nan,nan,nan,nan,4,23854.917724609375,2
0.1,15,64,2,nan,nan,nan,nan,nan,nan,4,23702.091552734375,3
0.1,15,64,2,nan,nan,nan,nan,nan,nan,4,24236.92919921875,4
0.1,15,64,3,nan,nan,nan,nan,nan,nan,4,30058.375,1
0.1,15,64,3,nan,nan,nan,nan,nan,nan,4,29987.6728515625,2
0.1,15,64,3,nan,nan,nan,nan,nan,nan,4,30086.21435546875,3
0.1,15,64,3,nan,nan,nan,nan,nan,nan,4,29942.821044921875,4
0.01,5,16,0,771.9508824572999,1159249.5089734585,1076.6844983436226,2833.3318400476473,10151396.473010054,3186.1256210341194,0,18205.70849609375,1
0.01,5,16,0,832.9321546556192,1552087.5056966771,1245.8280401791721,2569.5747943163024,8696199.706006438,2948.9319602199093,5,11865.739990234375,2
0.01,5,16,0,783.7715824922544,1310211.300532041,1144.6446175700303,2214.2876644173007,6992129.508184184,2644.2635095966107,6,13193.78759765625,3
0.01,5,16,0,646.4645309874177,851332.9302594153,922.6770454820122,2470.097335086859,7867891.88268174,2804.9762713224045,0,18156.547119140625,4
0.01,5,16,1,733.2293458012772,1123055.799312872,1059.7432704730293,2329.9556351254755,7645319.419453064,2765.0170739894293,0,30193.8583984375,1
0.01,5,16,1,701.5730291548055,1067858.2573577047,1033.3722743318135,2138.282866483603,6848802.358177762,2617.0216579496932,6,22834.398681640625,2
0.01,5,16,1,664.5291413593276,1008100.8415003088,1004.0422508541704,2302.489261706987,7510973.17647206,2740.6154740262377,0,29847.24365234375,3
0.01,5,16,1,738.9268959396178,1096588.7417601435,1047.1813318428397,2290.6931931459126,7744698.176322983,2782.929782858882,6,22859.543212890625,4
0.01,5,16,2,879.5310959075442,1306445.5776388333,1142.9985029031461,3700.9793529694634,15675777.001565214,3959.2647046598454,6,31265.487548828125,1
0.01,5,16,2,772.9405844488373,1335296.8386073962,1155.5504483177688,3043.80591472683,11782949.03999486,3432.63004706229,5,28712.0830078125,2
0.01,5,16,2,728.9691043631562,1139224.5774718553,1067.3446385642528,2207.7610932332464,7078776.601770715,2660.597038593164,6,31916.422119140625,3
0.01,5,16,2,884.7322111852092,1502481.5915182857,1225.7575582138115,2132.572136950571,7058502.165169719,2656.7841773786818,9,40967.370849609375,4
0.01,5,16,3,766.6232120681016,1236599.158890758,1112.024801382936,2851.282631323194,10747482.681653842,3278.3353522258585,0,51511.245361328125,1
0.01,5,16,3,777.2373769173388,1262779.4404134762,1123.7345951840568,2892.983450447481,10621017.636465272,3258.990278669955,7,43481.779052734375,2
0.01,5,16,3,777.2517628752353,1266603.88751986,1125.4349770288197,2580.9060105264975,9239862.03084873,3039.7141363701835,5,35543.301513671875,3
0.01,5,16,3,951.4027561415629,1711992.8453949387,1308.4314446675985,2445.3771276694397,8709520.006977087,2951.189591838702,0,51598.7705078125,4
0.01,5,32,0,709.5783282929091,1043825.6172799105,1021.677844175898,2346.1656539366686,7311572.565935578,2703.9919685412488,0,11087.8037109375,1
0.01,5,32,0,845.3274145057095,1432323.4384301403,1196.7971584316786,2625.5087946579133,8590776.182808975,2931.0025900379164,7,9531.564453125,2
0.01,5,32,0,799.9481474964459,1146533.6294228316,1070.763106117703,3220.2838083966253,12566523.692559507,3544.9292930268025,9,11586.916748046875,3
0.01,5,32,0,799.4286311401247,1258780.359275332,1121.953813343193,2527.174225221721,8795799.334096005,2965.771288231108,6,8794.12353515625,4
0.01,5,32,1,766.4533130070462,1186388.450067088,1089.2146023934347,2912.083442278517,10631671.234820755,3260.624362728825,0,18934.852783203125,1
0.01,5,32,1,757.479818536747,1192547.3500147718,1092.0381632593121,2371.8881903767824,8470965.655603997,2910.4923390388776,7,16750.84912109375,2
0.01,5,32,1,876.0476397972409,1307886.5319916478,1143.628668752077,2747.628798593869,9864617.82861985,3140.798915661404,7,17042.416748046875,3
0.01,5,32,1,794.0661656322847,1243723.1433443087,1115.2233602934923,2889.022351424786,10872281.681682786,3297.314313450082,5,13762.203125,4
0.01,5,32,2,725.0349960328807,1087421.2754667166,1042.7949345229467,2627.650494619297,9459271.877226805,3075.5929310015663,8,25010.960693359375,1
0.01,5,32,2,738.103435970371,1116632.7116310704,1056.7084326487939,2512.217124468988,8835084.075186903,2972.3869322796622,0,26766.291015625,2
0.01,5,32,2,832.2735238848077,1361516.5515092614,1166.840413899545,3167.802840225879,12594381.147849368,3548.856315469727,6,21035.791748046875,3
0.01,5,32,2,761.8533957044617,1161661.291199061,1077.8039205713908,2686.0876975660644,9690834.65465772,3113.010545221092,7,23378.714599609375,4
0.01,5,32,3,812.5778009061847,1329554.0408286976,1153.0628954348924,3009.6115305181797,11985789.912718305,3462.0499581488284,8,31257.39306640625,1
0.01,5,32,3,870.5083911653713,1590163.8070489524,1261.0169733389605,2405.646277962334,8268322.420945501,2875.4690784192935,5,24793.4619140625,2
0.01,5,32,3,787.2571783706402,1375947.0330037386,1173.0076866771753,2890.2779081768062,11092975.583873326,3330.6118933122975,7,29180.953125,3
0.01,5,32,3,751.3252840904493,1292513.5373097223,1136.8876537766264,2420.9946976254755,8270405.734343119,2875.831311871946,6,27831.485107421875,4
0.01,5,64,0,790.4055555938971,1131560.6645939995,1063.7484028631957,2641.667728923004,8977345.736859879,2996.221910483247,0,10267.14697265625,1
0.01,5,64,0,910.406414726185,1465581.8979000293,1210.6121996329086,1910.9349175081393,5211089.626552716,2282.7811166541387,0,8572.712646484375,2
0.01,5,64,0,787.4670236983469,1172771.7273904814,1082.9458561675563,2327.1826905264975,7342193.250826924,2709.648178422233,0,8393.55029296875,3
0.01,5,64,0,802.1187634070508,1244532.012733687,1115.58595040171,1963.5812322864188,5379242.786922983,2319.319466335542,8,8032.91357421875,4
0.01,5,64,1,785.5997793405963,1229947.1802031663,1109.029837381829,2736.0167756494775,9638970.334815381,3104.669118411072,0,14891.738037109375,1
0.01,5,64,1,793.6334138456585,1320798.3332543056,1149.2599067462093,2884.636867302281,10198734.519047769,3193.5457596608458,9,14718.15234375,2
0.01,5,64,1,788.2876306564951,1201641.0929461229,1096.193912109588,2478.067414400072,8211097.3613303965,2865.5012408530547,5,11163.972900390625,3
0.01,5,64,1,823.7486215537119,1356120.9112052734,1164.5260457393272,2922.2072410695105,10672791.488256194,3266.9238571255673,7,13431.92578125,4
0.01,5,64,2,863.5029172573287,1480253.6988110058,1216.6567711606285,2912.447570130228,10145681.653877161,3185.2286658695575,7,19658.00439453125,1
0.01,5,64,2,801.8290887560231,1174627.1787428067,1083.8021861681248,2615.9464543240256,9159545.030642921,3026.474026097518,8,21347.037353515625,2
0.01,5,64,2,909.1834165667256,1644588.8786975832,1282.4152520527753,1910.0619752478613,5096696.834952392,2257.586506637651,6,18494.05615234375,3
0.01,5,64,2,872.1247014395409,1480190.9758266201,1216.6309941089862,2275.377330815827,7490826.9329759935,2736.937509877782,6,18612.827880859375,4
0.01,5,64,3,775.7425500115758,1241533.2051539444,1114.2410893311844,2057.096336188926,6316625.937077143,2513.289863322005,8,26036.46923828125,1
0.01,5,64,3,795.7430530276451,1326016.166462633,1151.5277532316072,2678.6892786318917,9375593.758262057,3061.9591372619684,0,27170.582275390625,2
0.01,5,64,3,786.8987061943077,1261374.3559899952,1123.109236000664,2476.6099152912316,8285975.616515376,2878.5370618623924,8,26663.3115234375,3
0.01,5,64,3,954.3740566120156,1739372.6661296685,1318.8527841005107,3088.412322907676,11759863.432144659,3429.26572784097,0,27070.711181640625,4
0.01,10,16,0,831.7954465415685,1169855.48987945,1081.5985807495542,2443.3619456521114,8054570.280835701,2838.057483708831,7,25113.93115234375,1
0.01,10,16,0,825.9034576742338,1277776.8090836618,1130.3879020423308,2860.6986223753597,9656771.430747073,3107.534622614376,6,21690.48046875,2
0.01,10,16,0,944.5062595745295,1576125.5741444305,1255.4383991835005,1950.5051935071979,5720829.048381216,2391.8254636116776,7,24885.3896484375,3
0.01,10,16,0,810.5186054349416,1346695.7885330897,1160.472226523793,2663.768807416147,8988801.416213496,2998.1329884135384,6,21931.27490234375,4
0.01,10,16,1,776.3773749812866,1221808.1843014339,1105.3543252285367,2399.4777732924667,8220554.9170915205,2867.151010514012,5,33850.09521484375,1
0.01,10,16,1,766.240813084112,1211867.129964352,1100.8483682889082,2591.502031534429,8821658.294576993,2970.1276562762405,5,33804.96044921875,2
0.01,10,16,1,765.8578756644519,1220237.0226103163,1104.643391602157,2736.9262195442657,9655158.572467782,3107.2751040852145,5,32919.233642578125,3
0.01,10,16,1,740.9164528893459,1053995.0120447977,1026.6425921637956,3117.79803306394,11964885.298121791,3459.0295312589906,0,48927.693115234375,4
0.01,10,16,2,908.2902315514976,1556911.2168922152,1247.7624841660431,1823.1579347158108,5354229.814402357,2313.9208747064704,5,44584.814453125,1
0.01,10,16,2,715.6927707283913,1028080.203815718,1013.9428996820866,2809.1187635551823,10112527.002457537,3180.019968877167,0,68181.435546875,2
0.01,10,16,2,886.9759553785399,1415449.7434749715,1189.7267516009597,3261.467938069338,12780389.635857891,3574.967081786613,9,68138.11279296875,3
0.01,10,16,2,861.9420010483702,1462350.3616791542,1209.2767928308035,3203.4813775187145,12670348.659530481,3559.543321766218,5,44406.90771484375,4
0.01,10,16,3,811.8188628419834,1344123.8339452096,1159.3635469278865,3307.9467535983686,13637298.01644878,3692.871242874409,5,55893.049072265625,1
0.01,10,16,3,735.9821330031865,1014205.5973758315,1007.0777514054372,2896.7111414942424,11029348.021928873,3321.0462239976237,0,87256.53442382812,2
0.01,10,16,3,794.3244764378762,1216197.885365092,1102.8136222250303,3006.4659699491367,11368722.540349202,3371.7536298414807,0,88593.60546875,3
