learning_rate,sequence_size,batch_size,hidden_layers,train_score_MAE,train_score_MSE,train_score_RMSE,test_score_MAE,test_score_MSE,test_score_RMSE,epoches_stopped,exec_time,try
0.1,10,16,2,1033.2537777049292,2815478.434603849,1677.9387457841985,708.7779373797633,614838.1663975823,784.116168942831,6,40479.103759765625,2
0.1,10,16,2,6509.761289879032,45487400.42339448,6744.434774196759,6212.147287745917,38674101.86084588,6218.850525687675,0,54760.543212890625,3
0.1,10,16,2,6280.563047691532,42555880.5682153,6523.486841269422,5982.949045558417,35879007.2179453,5989.908782105559,0,54760.340576171875,4
0.1,10,16,3,1186.7019229100504,2745932.57688826,1657.0855671594813,675.014426942368,746285.0474441431,863.8779123488129,9,68278.76342773438,1
0.1,10,16,3,6517.795713707157,45592069.33780635,6752.189966063333,6220.181711574042,38773988.4611971,6226.876300457325,0,68330.35498046875,2
0.1,10,16,3,1280.4134713671187,3206774.926182877,1790.747030203562,649.4440180080088,453044.9924514852,673.0861701531871,6,50230.8212890625,3
0.1,10,16,3,5346.449339195438,31694928.908770297,5629.8249447714,5048.835337062324,25574066.19696615,5057.0807979471865,0,68328.1357421875,4
0.1,10,32,0,1874.8115883916582,5082725.85339387,2254.4901537584656,1676.7198882027587,3608151.6571295816,1899.513531704784,6,13551.985595703125,1
0.1,10,32,0,658.1861698991247,863240.9335894765,929.1076006520863,360.0057876120446,200724.11041599742,448.0224440985043,0,18002.0,2
0.1,10,32,0,916.9361414606611,1609426.3526281416,1268.6316851742831,1259.1560946236914,2200702.663544493,1483.4765463412264,5,12567.4365234375,3
0.1,10,32,0,1058.4346412419181,2644746.949220534,1626.267797510771,550.5791310279,381159.76909186674,617.3813805840493,0,17867.27685546875,4
0.1,10,32,1,1074.3103141959828,2227181.2054361235,1492.3743516410766,638.2880319686715,669564.3423148519,818.2691136263496,0,31929.896240234375,1
0.1,10,32,1,852.2953280579723,1494952.4023275564,1222.6824617731115,1317.649049035058,1911902.1692354227,1382.7155055308458,0,32176.40234375,2
0.1,10,32,1,6522.522276207157,45653705.21580556,6756.752564346689,6224.908274074042,38832810.95683239,6231.597785225904,5,21699.75146484375,3
0.1,10,32,1,6518.812193199345,45605320.78239141,6753.1711648966375,6221.19819106623,38786634.86872265,6227.891687298571,0,32347.381591796875,4
0.1,10,32,2,728.9812066589735,1304795.4322793775,1142.276425511521,477.61696891543664,311445.9548578047,558.0734314208164,0,49438.698974609375,1
0.1,10,32,2,1232.7722814531596,2931112.0099159433,1712.049067613409,769.0074840158082,890893.4344867753,943.8715137595664,0,50552.787841796875,2
0.1,10,32,2,6520.688047691532,45629780.987494156,6754.981938354399,6223.074045558417,38809978.51269973,6229.765526301911,0,47040.332275390625,3
0.1,10,32,2,5901.464048668095,37937686.28990897,6159.357619907207,5603.85004653498,31486463.280247014,5611.28000372883,0,46621.10888671875,4
0.1,10,32,3,1550.8853409824842,3702067.2843390335,1924.0756961042446,1058.3437853890546,1540864.9136400397,1241.3157993194318,0,58538.2529296875,1
0.1,10,32,3,6461.427915855595,44860459.08398493,6697.79509122106,6163.81391372248,38075929.89919575,6170.5696575920565,0,58509.51708984375,2
0.1,10,32,3,6449.84222249622,44710873.06728193,6686.618956339738,6152.228220363105,37933240.011629105,6158.996672480763,0,58807.9189453125,3
0.1,10,32,3,1198.1921661485808,4076610.614470189,2019.0618154158105,685.3418678240422,553021.411989471,743.6540943136607,0,58429.8486328125,4
0.1,10,64,0,2032.1628404411288,8300192.648071297,2881.0054925444515,4917.07738959162,34441141.45249389,5868.657551135003,0,13677.04248046875,1
0.1,10,64,0,911.5150228383394,1316890.358282857,1147.5584334938492,804.7634072776381,814303.6290446931,902.3877376409173,7,11688.00634765625,2
0.1,10,64,0,1159.5395637629674,2644823.0245156363,1626.291186877564,674.0122552171273,676418.112836195,822.4464194318041,0,13666.945556640625,3
0.1,10,64,0,952.6627902476201,1498307.2373335687,1224.0536088479005,990.3136884958122,1426012.80492325,1194.157780581465,6,11188.281494140625,4
0.1,10,64,1,6521.259336754032,45637231.7093886,6755.533414127162,6223.645334620917,38817089.18734563,6230.336201790849,5,17266.849609375,1
0.1,10,64,1,1036.300928802282,1849757.2896406685,1360.0578258444266,972.9139876243587,1409113.9211783092,1187.0610435770814,0,24248.076416015625,2
0.1,10,64,1,909.2701065073478,1836668.3996079569,1355.237396033609,407.5257856505706,223631.09648482266,472.8964965875965,0,24626.237060546875,3
0.1,10,64,1,6522.208555504032,45649612.81367696,6756.44971961436,6224.594553370917,38828905.29005182,6231.28440131341,5,17113.585693359375,4
0.1,10,64,2,838.7974452753306,1906438.1690993172,1380.7382695859912,481.36616470461684,859934.0447296675,927.3262881692007,9,33418.933837890625,1
0.1,10,64,2,673.5840622325456,1057629.801999297,1028.4113000153668,1059.178856876793,2209086.2729534796,1486.2995232971984,0,33327.056396484375,2
0.1,10,64,2,6522.645689293095,45655315.16024075,6756.871699258522,6225.03168715998,38834347.44234275,6231.721065832677,5,23614.987548828125,3
0.1,10,64,2,6522.416685386845,45652327.78999967,6756.650634004964,6224.80268325373,38831496.381639756,6231.4923077574085,5,24088.96630859375,4
0.1,10,64,3,6204.692076011845,41608612.13031114,6450.473791149851,5907.07807387873,34976899.307095766,5914.127095953871,0,40965.047607421875,1
0.1,10,64,3,5130.749143882938,29434995.149642464,5425.402763817859,4833.135141749824,23442523.23461401,4841.747952404587,0,41000.799072265625,2
0.1,10,64,3,613.0391084767315,872168.9343580817,933.8998524242745,401.72010127566216,308305.57295977947,555.2527108981815,0,40318.241455078125,3
0.1,10,64,3,8569.895567222782,76553518.40529165,8749.486750963833,8272.281565089668,68513970.22831929,8277.316607954494,0,41013.0283203125,4
0.1,15,16,0,nan,nan,nan,nan,nan,nan,4,22714.0283203125,1
0.1,15,16,0,nan,nan,nan,nan,nan,nan,4,24408.7685546875,2
0.1,15,16,0,12342.958820183436,214963253.98498163,14661.625216359256,7884.648130828413,96750383.57009214,9836.177284397234,0,41587.25634765625,3
0.1,15,16,0,1441.5190342910194,3057723.639501188,1748.6347930603429,1143.8107158944786,2493569.300022102,1579.1039547864168,8,36087.372802734375,4
0.1,15,16,1,nan,nan,nan,nan,nan,nan,4,39353.5615234375,1
0.1,15,16,1,nan,nan,nan,nan,nan,nan,4,39406.880615234375,2
0.1,15,16,1,nan,nan,nan,nan,nan,nan,4,39447.74951171875,3
0.1,15,16,1,6524.0477401182,45674324.26328281,6758.278202566303,6228.296935027239,38874443.48993685,6234.937328469056,5,46646.606689453125,4
0.1,15,16,2,nan,nan,nan,nan,nan,nan,4,55356.57861328125,1
0.1,15,16,2,nan,nan,nan,nan,nan,nan,4,55399.065673828125,2
0.1,15,16,2,nan,nan,nan,nan,nan,nan,4,55784.58447265625,3
0.1,15,16,2,nan,nan,nan,nan,nan,nan,4,55362.311279296875,4
0.1,15,16,3,nan,nan,nan,nan,nan,nan,4,69513.80590820312,1
