sog,stw,head,wspeedms,wspeedbf,wdir,drafta,draftf,trim,me_power
12.53526667,12.04898567,248.0106733,3.242231333,2.41,11.86730333,11.967816,16.25796667,4.290148667,7987.952567
12.51866667,12.03687233,247.9972067,3.388930667,2.51,11.377223,11.958123,16.25787067,4.299746333,7987.1088
12.49566667,12.02445433,247.9964733,3.53368,2.61,11.21358833,11.94823767,16.25823633,4.309998333,7987.879
12.43646667,11.97990067,247.86034,3.686482333,2.71,11.09191667,11.93818233,16.26138067,4.323198333,7872.122067
12.29273333,11.85163533,247.5784733,3.838092,2.81,10.799494,11.927798,16.26922433,4.341426,7601.556
12.07193333,11.656893,247.2859633,3.985325333,2.91,10.34180067,11.916939,16.28092033,4.363979667,7253.981033
11.81486667,11.43424667,246.9965867,4.085286333,2.96,9.516261433,11.905947,16.29482,4.388870667,6871.2368
11.54953333,11.19864367,246.7967433,4.087840333,2.91,26.16302353,11.89521333,16.310024,4.414809,6492.9336
11.28483333,10.96682067,246.6883833,4.041592333,2.81,60.45773487,11.88493,16.325465,4.440535,6114.154533
11.02433333,10.74152,246.7819333,3.995846667,2.756666667,94.59637653,11.87518267,16.34153533,4.466354,5746.659367
10.7746,10.52667833,247.1873333,3.946530333,2.753333333,128.6618612,11.865841,16.357875,4.492035,5394.1005
10.5262,10.31402933,247.57629,3.895313333,2.753333333,162.6772629,11.856785,16.37422967,4.517445,5042.412033
10.28033333,10.108922,247.5606967,3.828847,2.753333333,196.6645802,11.84824133,16.39022667,4.541985333,4710.565733
10.07786667,9.955607333,247.39288,3.747129333,2.753333333,230.6800852,11.840155,16.403663,4.563507333,4520.6647
9.964133333,9.888163333,247.36568,3.665785,2.753333333,264.7457892,11.83239633,16.41134133,4.578943667,4488.840033
9.930866667,9.893629,247.36568,3.578460333,2.753333333,298.8211885,11.82506733,16.413201,4.588132667,4533.238267
9.935066667,9.933106667,247.3382133,3.515922333,2.773333333,332.9298381,11.818176,16.411922,4.593745667,4611.380333
9.948066667,9.982463333,247.1487467,3.526992,2.843333333,349.06576,11.811511,16.40962667,4.598115,4683.744067
9.9644,10.031922,246.8391467,3.567304333,2.943333333,347.18498,11.80487867,16.40723,4.602349333,4757.038567
9.982133333,10.07880667,246.4500133,3.593709,2.996666667,345.1968667,11.798288,16.40562533,4.607335,4819.820833
9.992866667,10.12172,245.8361467,3.601163,2.986666667,342.8262967,11.791909,16.40381733,4.611906333,4864.755967
9.998066667,10.16606967,245.2271233,3.554066,2.923333333,339.6260367,11.78585067,16.40248767,4.616634667,4907.498233
10.00393333,10.206181,245.0513833,3.466901,2.823333333,335.86093,11.780045,16.40258933,4.622541667,4932.554033
10.00666667,10.23204633,245.1826,3.376517,2.723333333,332.0627967,11.774414,16.40280933,4.628392667,4933.405033
10.00233333,10.254095,245.3112,3.278425333,2.623333333,328.2637467,11.76894833,16.40271767,4.633766333,4929.7645
9.999533333,10.282189,245.4101333,3.181116,2.523333333,324.4923633,11.76374133,16.403178,4.639434,4989.205367
10.0746,10.38416933,245.5279333,3.085944,2.423333333,320.72417,11.75888167,16.398743,4.639859333,5229.477033
10.234,10.567862,245.7167833,2.958054667,2.323333333,316.36649,11.75431967,16.38813667,4.633814667,5568.850633
10.40426667,10.76734933,245.9288333,2.796429,2.223333333,311.33201,11.74996867,16.37673033,4.626758333,5887.9051
10.57366667,10.963443,246.0280333,2.620384667,2.123333333,306.56865,11.74581767,16.36458,4.618759,6205.173767
10.74173333,11.15429333,246.0486333,2.449111667,2.036666667,302.58328,11.741675,16.353962,4.612284333,6526.549233
10.91406667,11.349635,246.0811,2.3322,2,299.59916,11.73731133,16.34400333,4.60669,6848.983133
11.085,11.545616,246.1147667,2.247036333,1.986666667,297.34716,11.73284633,16.33153633,4.598687667,7168.731733
11.24453333,11.73134933,246.2217667,2.131836,1.923333333,295.79439,11.72844333,16.318541,4.590094667,7486.768567
11.4032,11.91008433,246.4038333,1.993265333,1.823333333,294.7000333,11.72417433,16.30677933,4.582602333,7806.0805
11.5608,12.08203733,246.6023,1.849657,1.723333333,293.3613933,11.71999367,16.294797,4.574801333,8064.031067
11.6454,12.177205,246.7907,1.701011667,1.623333333,291.6939433,11.71579267,16.28768167,4.571888,8143.691567
11.65366667,12.19603167,246.9721167,1.575496333,1.523333333,290.2479267,11.71152667,16.28728333,4.575756333,8126.792467
11.65346667,12.205017,247.168,1.4778444,1.423333333,289.4013333,11.70713,16.28720633,4.580076333,8127.557667
11.65353333,12.21435033,247.3592,1.387962633,1.323333333,288.34402,11.702436,16.286759,4.584322333,8129.217433
11.65446667,12.22583633,247.5486,1.301466233,1.223333333,286.50946,11.69740567,16.28463833,4.587230667,8129.4257
11.65166667,12.22716767,247.7473167,1.205769667,1.123333333,284.2740567,11.69225267,16.28199,4.589735,8128.079533
11.37133333,11.92565917,243.7290853,1.111294967,1.036666667,276.065282,11.67876467,16.294183,4.615417333,7938.282733
10.7348,11.23453033,236.745804,1.0510197,1,257.0814133,11.649483,16.32624433,4.676762333,7578.910933
10.1814,10.62912,233.3625373,1.0196053,1,233.7148763,11.61247133,16.35827133,4.745803,7290.556167
9.8898,10.29726367,232.340204,0.998695,1,211.5793797,11.57485533,16.37734967,4.802496333,7025.781967
9.7336,10.097685,231.3403373,0.998233533,1,191.2512937,11.53662667,16.38730133,4.850674667,6834.560467
9.7058,10.02184933,230.346604,1.012518533,1,172.2062363,11.49786,16.38790433,4.890044667,6878.7443
9.794466667,10.05467467,229.3916707,1.0253318,1,151.9285097,11.458738,16.38127667,4.922539,7090.5076
9.930533333,10.13397933,228.4944707,1.035596567,1,129.5608727,11.419482,16.37222333,4.952741333,7360.851433
10.08546667,10.229304,227.5980707,1.0502283,1,106.888069,11.380106,16.36214833,4.982043333,7659.187767
10.2414,10.320906,226.6910207,1.068321533,1,85.47775567,11.34046,16.35217933,5.011721333,7960.902667
10.67506667,10.7081235,229.9853187,1.095958567,1,71.27244533,11.30879067,16.32874733,5.019958333,8453.841133
11.47213333,11.49296633,236.1466,1.128471167,1,67.68978233,11.29253833,16.28629367,4.993755333,9128.348333
12.19373333,12.20041833,238.6297833,1.1561579,1,68.273587,11.28365033,16.24290733,4.959254667,9744.226933
12.65473333,12.62911667,238.7498333,1.179041867,1,68.10027133,11.274911,16.21158833,4.936674667,10335.92047
12.97506667,12.919809,238.8510333,1.188435333,1,66.68517267,11.26619267,16.18920233,4.923008333,10852.98987
13.16353333,13.081302,238.9435667,1.19845,1,64.739053,11.257476,16.174969,4.917492,11137.11577
13.23366667,13.126612,238.9959,1.226965667,1,64.54067533,11.248772,16.169087,4.920313667,11255.81733
13.2514,13.119459,239.0047,1.273871667,1.036666667,66.82802633,11.24006433,16.16675,4.926684667,11311.59133
13.24646667,13.088753,239.0135667,1.333358333,1.123333333,70.176779,11.23132033,16.165529,4.934208,11337.28333
13.24658333,13.062872,239.0184333,1.401288667,1.223333333,72.82517133,11.22245067,16.16462133,4.942169333,11362.24833
13.2511,13.04050967,239.0077,1.470263,1.323333333,74.064963,11.21335433,16.16421467,4.950857667,11383.82733
13.2543,13.01394933,238.9884333,1.537168,1.423333333,74.67283633,11.20404967,16.16284933,4.958796667,11389.54167
13.2505,12.98034767,238.9659833,1.607416667,1.523333333,75.214576,11.19446567,16.16235933,4.967890333,11381.02167
13.24076667,12.950553,238.9492,1.680331,1.623333333,75.76233033,11.184483,16.16367033,4.979183333,11373.83667
13.23376667,12.92823,238.9393333,1.754653667,1.723333333,76.295793,11.174276,16.165459,4.991178,11366.46233
13.2317,12.913516,238.9403333,1.830759333,1.823333333,76.670393,11.163864,16.167899,5.004029,11354.84367
13.2329,12.909325,238.943,1.918314667,1.923333333,76.73822767,11.15321533,16.16976467,5.016543667,11340.888
13.24276667,12.91880667,238.9379167,2.012806333,1.986666667,76.510869,11.14254467,16.17126067,5.028711,11329.72
13.26143333,12.93810633,238.9339667,2.103289,2,76.04105167,11.13199367,16.17308967,5.041090667,11318.74
13.27911667,12.960941,238.9895667,2.191846333,2,75.399119,11.12153033,16.173974,5.052437667,11304.49867
13.29506667,12.991218,239.1964333,2.293251333,2,74.805334,11.11107633,16.17407433,5.062992333,11288.765
13.3138,13.02987833,239.3430333,2.412068333,2,74.49582233,11.100717,16.17533567,5.074613,11274.31633
13.3366,13.06931033,239.2720333,2.534750667,2,74.24526467,11.09049267,16.17697333,5.086475667,11261.09267
13.36526667,13.11422867,239.1083,2.658550667,2,73.76468667,11.08075333,16.17766067,5.096903333,11247.324
13.3916,13.16798033,239.1917,2.787257,2,73.09353067,11.07171967,16.177708,5.105983667,11241.555
13.4066,13.21955567,239.86639,2.91018,2.016666667,72.329689,11.063156,16.17729233,5.114131333,11239.67067
13.416,13.26856433,240.9691467,2.996703667,2.033333333,71.776692,11.05496733,16.17640967,5.121438667,11231.369
13.41673333,13.29741933,242.0542967,3.053528,2.033333333,71.45710233,11.04709267,16.176084,5.128988,11221.271
13.40806667,13.306994,243.0880467,3.105030667,2.033333333,71.14377767,11.03947,16.17716567,5.137692333,11219.58667
13.39806667,13.31746433,244.1952467,3.152766667,2.033333333,70.80878433,11.03214933,16.17915033,5.146998667,11224.76033
13.38806667,13.32438967,245.36658,3.174003,2.033333333,70.592764,11.025392,16.18173567,5.156342333,11235.23633
13.37753333,13.32660167,246.7413967,3.136917333,2.033333333,70.45391067,11.01914867,16.184363,5.165214,11249.40133
13.366,13.33358867,248.27648,3.065765,2.033333333,70.39358533,11.01324567,16.18694367,5.173698333,11261.884
13.35366667,13.33641633,249.8580133,2.991734,2.033333333,70.61033667,11.00740967,16.189747,5.182338333,11273.895
13.3482,13.32934867,251.18228,2.911035333,2.033333333,71.064665,11.001487,16.19283433,5.191349667,11277.73767
13.35033333,13.323779,251.9018567,2.825207667,2.016666667,71.72710633,10.99555133,16.19595833,5.200411,11279.48367
13.35546667,13.31688967,252.1984333,2.756739667,2,72.54847167,10.98984467,16.199117,5.209276667,11289.52167
13.365,13.32322167,252.5223667,2.708498,2,73.50081567,10.984478,16.201513,5.217039667,11298.65033
13.37566667,13.345411,252.8913,2.665116667,2,74.60778133,10.97942767,16.203145,5.223722333,11300.79333
13.38766667,13.36375233,253.1446333,2.626646,2,75.86391567,10.974788,16.20559167,5.230808667,11304.35267
13.40433333,13.38001067,253.3419,2.600211,2,77.163534,10.97034067,16.207568,5.237232667,11312.13567
13.426,13.397849,253.5435067,2.612758,2,78.35828,10.96594967,16.20797733,5.242033333,11317.93
13.4412,13.406301,254.0317133,2.655591,2,79.42751867,10.96185633,16.20888867,5.247038333,11328.393
